id,lon,lat
PZE_102041488,-104,19.95
PZE_102041488,-104.17675,19.8961388889
PZE_102041488,-104.8718611111,19.7324722222
PZE_102041488,-104.05825,19.5353611111
PZE_102041488,-100.4214444444,19.3273888889
PZE_102041488,-99.2854722222,16.9811388889
PZE_102041488,-99.8410833333,18.3498333333
PZE_102041488,-104.8048888889,19.7154444444
PZE_104025828,-99.81,18.36
PZE_104025828,-99.9084166667,18.411
PZE_104025828,-99.4776388889,17.39175
PZE_104025828,-99.28,16.98
PZE_104025828,-104.18,19.9
PZE_104025828,-104.11,19.91
PZE_104025828,-97.02,16.35
PZE_104025828,-103.98,19.44
PZE_104025828,-104.4078888889,20.6273055556
PZE_104025828,-101.21,19.06
PZE_104025828,-104.05,19.96
PZE_104025828,-100.49,19.23
PZE_104025828,-99.3683055556,17.4599166667
PZE_104025828,-99.218,18.2376944444
PZE_104025828,-97.02,16.35
PZE_104025828,-104,19.95
PZE_104025828,-104.17675,19.8961388889
PZE_104025828,-104.8718611111,19.7324722222
PZE_104025828,-104.05825,19.5353611111
PZE_104025828,-100.4214444444,19.3273888889
PZE_104025828,-99.2854722222,16.9811388889
PZE_104025828,-99.8410833333,18.3498333333
PZE_104025828,-104.8048888889,19.7154444444
PZE_104151001,-99.81,18.36
PZE_104151001,-99.9084166667,18.411
PZE_104151001,-99.4776388889,17.39175
PZE_104151001,-99.28,16.98
PZE_104151001,-104.18,19.9
PZE_104151001,-104.11,19.91
PZE_104151001,-97.02,16.35
PZE_104151001,-104.4078888889,20.6273055556
PZE_104151001,-101.21,19.06
PZE_104151001,-104.05,19.96
PZE_104151001,-100.49,19.23
PZE_104151001,-99.3683055556,17.4599166667
PZE_104151001,-99.218,18.2376944444
PZE_104151001,-97.02,16.35
PZE_104151001,-104.17675,19.8961388889
PZE_104151001,-104.8718611111,19.7324722222
PZE_104151001,-104.05825,19.5353611111
PZE_104151001,-100.4214444444,19.3273888889
PZE_104151001,-99.2854722222,16.9811388889
PZE_104151001,-99.8410833333,18.3498333333
PZE_104151001,-104.8048888889,19.7154444444
PZE_105075848,-99.81,18.36
PZE_105075848,-99.9084166667,18.411
PZE_105075848,-99.4776388889,17.39175
PZE_105075848,-99.28,16.98
PZE_105075848,-104.18,19.9
PZE_105075848,-104.11,19.91
PZE_105075848,-97.02,16.35
PZE_105075848,-103.98,19.44
PZE_105075848,-104.4078888889,20.6273055556
PZE_105075848,-101.21,19.06
PZE_105075848,-104.05,19.96
PZE_105075848,-100.49,19.23
PZE_105075848,-99.3683055556,17.4599166667
PZE_105075848,-99.218,18.2376944444
PZE_105075848,-97.02,16.35
PZE_105075848,-104,19.95
PZE_105075848,-104.17675,19.8961388889
PZE_105075848,-104.8718611111,19.7324722222
PZE_105075848,-104.05825,19.5353611111
PZE_105075848,-100.4214444444,19.3273888889
PZE_105075848,-99.2854722222,16.9811388889
PZE_105075848,-99.8410833333,18.3498333333
PZE_105075848,-104.8048888889,19.7154444444
PZE_106007374,-99.81,18.36
PZE_106007374,-99.9084166667,18.411
PZE_106007374,-104.41,20.82
PZE_106007374,-99.4776388889,17.39175
PZE_106007374,-99.28,16.98
PZE_106007374,-104.18,19.9
PZE_106007374,-104.11,19.91
PZE_106007374,-97.02,16.35
PZE_106007374,-103.98,19.44
PZE_106007374,-104.4078888889,20.6273055556
PZE_106007374,-101.21,19.06
PZE_106007374,-104.05,19.96
PZE_106007374,-100.49,19.23
PZE_106007374,-99.3683055556,17.4599166667
PZE_106007374,-99.218,18.2376944444
PZE_106007374,-97.02,16.35
PZE_106007374,-104,19.95
PZE_106007374,-104.17675,19.8961388889
PZE_106007374,-104.8718611111,19.7324722222
PZE_106007374,-104.05825,19.5353611111
PZE_106007374,-100.4214444444,19.3273888889
PZE_106007374,-99.2854722222,16.9811388889
PZE_106007374,-99.8410833333,18.3498333333
PZE_106007374,-104.8048888889,19.7154444444
PZE_107020282,-99.81,18.36
PZE_107020282,-99.9084166667,18.411
PZE_107020282,-104.41,20.82
PZE_107020282,-99.4776388889,17.39175
PZE_107020282,-104.18,19.9
PZE_107020282,-104.11,19.91
PZE_107020282,-97.02,16.35
PZE_107020282,-103.98,19.44
PZE_107020282,-104.4078888889,20.6273055556
PZE_107020282,-101.21,19.06
PZE_107020282,-104.05,19.96
PZE_107020282,-100.49,19.23
PZE_107020282,-99.3683055556,17.4599166667
PZE_107020282,-99.218,18.2376944444
PZE_107020282,-97.02,16.35
PZE_107020282,-104.17675,19.8961388889
PZE_107020282,-104.8718611111,19.7324722222
PZE_107020282,-104.05825,19.5353611111
PZE_107020282,-100.4214444444,19.3273888889
PZE_107020282,-99.2854722222,16.9811388889
PZE_107020282,-99.8410833333,18.3498333333
PZE_107020282,-104.8048888889,19.7154444444
PZE_107036093,-99.81,18.36
PZE_107036093,-99.9084166667,18.411
PZE_107036093,-104.41,20.82
PZE_107036093,-99.4776388889,17.39175
PZE_107036093,-99.28,16.98
PZE_107036093,-104.18,19.9
PZE_107036093,-104.11,19.91
PZE_107036093,-97.02,16.35
PZE_107036093,-103.98,19.44
PZE_107036093,-104.4078888889,20.6273055556
PZE_107036093,-101.21,19.06
PZE_107036093,-104.05,19.96
PZE_107036093,-100.49,19.23
PZE_107036093,-99.3683055556,17.4599166667
PZE_107036093,-99.218,18.2376944444
PZE_107036093,-97.02,16.35
PZE_107036093,-104,19.95
PZE_107036093,-104.17675,19.8961388889
PZE_107036093,-104.8718611111,19.7324722222
PZE_107036093,-104.05825,19.5353611111
PZE_107036093,-100.4214444444,19.3273888889
PZE_107036093,-99.2854722222,16.9811388889
PZE_107036093,-99.8410833333,18.3498333333
PZE_107036093,-104.8048888889,19.7154444444
PZE_108073064,-99.81,18.36
PZE_108073064,-99.9084166667,18.411
PZE_108073064,-104.41,20.82
PZE_108073064,-99.4776388889,17.39175
PZE_108073064,-99.28,16.98
PZE_108073064,-104.18,19.9
PZE_108073064,-104.11,19.91
PZE_108073064,-97.02,16.35
PZE_108073064,-103.98,19.44
PZE_108073064,-104.4078888889,20.6273055556
PZE_108073064,-101.21,19.06
PZE_108073064,-104.05,19.96
PZE_108073064,-100.49,19.23
PZE_108073064,-99.3683055556,17.4599166667
PZE_108073064,-99.218,18.2376944444
PZE_108073064,-97.02,16.35
PZE_108073064,-104,19.95
PZE_108073064,-104.17675,19.8961388889
PZE_108073064,-104.8718611111,19.7324722222
PZE_108073064,-104.05825,19.5353611111
PZE_108073064,-100.4214444444,19.3273888889
PZE_108073064,-99.2854722222,16.9811388889
PZE_108073064,-99.8410833333,18.3498333333
PZE_108073064,-104.8048888889,19.7154444444
PZE_108074740,-99.81,18.36
PZE_108074740,-99.9084166667,18.411
PZE_108074740,-104.41,20.82
PZE_108074740,-99.4776388889,17.39175
PZE_108074740,-104.18,19.9
PZE_108074740,-104.11,19.91
PZE_108074740,-97.02,16.35
PZE_108074740,-103.98,19.44
PZE_108074740,-104.4078888889,20.6273055556
PZE_108074740,-101.21,19.06
PZE_108074740,-100.49,19.23
PZE_108074740,-99.3683055556,17.4599166667
PZE_108074740,-99.218,18.2376944444
PZE_108074740,-97.02,16.35
PZE_108074740,-104.17675,19.8961388889
PZE_108074740,-104.8718611111,19.7324722222
PZE_108074740,-104.05825,19.5353611111
PZE_108074740,-100.4214444444,19.3273888889
PZE_108074740,-99.8410833333,18.3498333333
PZE_108074740,-104.8048888889,19.7154444444
SYN35105,-99.81,18.36
SYN35105,-99.9084166667,18.411
SYN35105,-99.4776388889,17.39175
SYN35105,-99.28,16.98
SYN35105,-104.18,19.9
SYN35105,-104.11,19.91
SYN35105,-97.02,16.35
SYN35105,-103.98,19.44
SYN35105,-104.4078888889,20.6273055556
SYN35105,-101.21,19.06
SYN35105,-104.05,19.96
SYN35105,-100.49,19.23
SYN35105,-99.3683055556,17.4599166667
SYN35105,-99.218,18.2376944444
SYN35105,-97.02,16.35
SYN35105,-104,19.95
SYN35105,-104.17675,19.8961388889
SYN35105,-104.8718611111,19.7324722222
SYN35105,-104.05825,19.5353611111
SYN35105,-100.4214444444,19.3273888889
SYN35105,-99.2854722222,16.9811388889
SYN35105,-99.8410833333,18.3498333333
SYN35105,-104.8048888889,19.7154444444
SYN36654,-99.81,18.36
SYN36654,-99.9084166667,18.411
SYN36654,-104.41,20.82
SYN36654,-99.4776388889,17.39175
SYN36654,-99.28,16.98
SYN36654,-104.18,19.9
SYN36654,-104.11,19.91
SYN36654,-97.02,16.35
SYN36654,-103.98,19.44
SYN36654,-104.4078888889,20.6273055556
SYN36654,-104.05,19.96
SYN36654,-100.49,19.23
SYN36654,-99.3683055556,17.4599166667
SYN36654,-99.218,18.2376944444
SYN36654,-97.02,16.35
SYN36654,-104,19.95
SYN36654,-104.17675,19.8961388889
SYN36654,-104.8718611111,19.7324722222
SYN36654,-104.05825,19.5353611111
SYN36654,-100.4214444444,19.3273888889
SYN36654,-99.2854722222,16.9811388889
SYN36654,-99.8410833333,18.3498333333
SYN36654,-104.8048888889,19.7154444444
